NAME,C02003_003E,state,zip code tabulation area,GEOID,percent
ZCTA5 79250,1279,48,79250,4879250,1.279
ZCTA5 79106,22652,48,79106,4879106,22.652
ZCTA5 79230,80,48,79230,4879230,0.08
ZCTA5 79233,91,48,79233,4879233,0.091
ZCTA5 79235,3198,48,79235,4879235,3.198
ZCTA5 79243,73,48,79243,4879243,0.073
ZCTA5 79245,1932,48,79245,4879245,1.932
ZCTA5 79255,521,48,79255,4879255,0.521
ZCTA5 79313,1455,48,79313,4879313,1.455
ZCTA5 79314,62,48,79314,4879314,0.062
ZCTA5 79343,1497,48,79343,4879343,1.497
ZCTA5 79364,6463,48,79364,4879364,6.463
ZCTA5 79372,1161,48,79372,4879372,1.161
ZCTA5 79373,2420,48,79373,4879373,2.42
ZCTA5 79401,6278,48,79401,4879401,6.278
ZCTA5 79406,5647,48,79406,4879406,5.647
ZCTA5 79535,157,48,79535,4879535,0.157
ZCTA5 79537,30,48,79537,4879537,0.03
ZCTA5 79544,476,48,79544,4879544,0.476
ZCTA5 79602,19741,48,79602,4879602,19.741
ZCTA5 76520,6233,48,76520,4876520,6.233
ZCTA5 76522,24996,48,76522,4876522,24.996
ZCTA5 76531,4540,48,76531,4876531,4.54
ZCTA5 76534,2666,48,76534,4876534,2.666
ZCTA5 76543,13313,48,76543,4876543,13.313
ZCTA5 76548,19512,48,76548,4876548,19.512
ZCTA5 76621,837,48,76621,4876621,0.837
ZCTA5 76628,26,48,76628,4876628,0.026
ZCTA5 76643,12639,48,76643,4876643,12.639
ZCTA5 76648,2583,48,76648,4876648,2.583
ZCTA5 76657,8794,48,76657,4876657,8.794
ZCTA5 76012,21103,48,76012,4876012,21.103
ZCTA5 76013,24784,48,76013,4876013,24.784
ZCTA5 76017,30918,48,76017,4876017,30.918
ZCTA5 76020,27117,48,76020,4876020,27.117
ZCTA5 76054,11233,48,76054,4876054,11.233
ZCTA5 76059,4060,48,76059,4876059,4.06
ZCTA5 76457,3523,48,76457,4876457,3.523
ZCTA5 76436,237,48,76436,4876436,0.237
ZCTA5 76448,4959,48,76448,4876448,4.959
ZCTA5 76452,108,48,76452,4876452,0.108
ZCTA5 76471,1848,48,76471,4876471,1.848
ZCTA5 76487,3102,48,76487,4876487,3.102
ZCTA5 76524,2857,48,76524,4876524,2.857
ZCTA5 76541,9995,48,76541,4876541,9.995
ZCTA5 76554,1935,48,76554,4876554,1.935
ZCTA5 76556,1264,48,76556,4876556,1.264
ZCTA5 76887,101,48,76887,4876887,0.101
ZCTA5 76934,1086,48,76934,4876934,1.086
ZCTA5 76950,2519,48,76950,4876950,2.519
ZCTA5 76071,4032,48,76071,4876071,4.032
ZCTA5 76105,8359,48,76105,4876105,8.359
ZCTA5 76110,24110,48,76110,4876110,24.11
ZCTA5 78389,1595,48,78389,4878389,1.595
ZCTA5 78391,244,48,78391,4878391,0.244
ZCTA5 78410,26326,48,78410,4878410,26.326
ZCTA5 78414,34367,48,78414,4878414,34.367
ZCTA5 78501,48950,48,78501,4878501,48.95
ZCTA5 78521,89139,48,78521,4878521,89.139
ZCTA5 78526,43952,48,78526,4878526,43.952
ZCTA5 78566,17444,48,78566,4878566,17.444
ZCTA5 78593,5491,48,78593,4878593,5.491
ZCTA5 78877,756,48,78877,4878877,0.756
ZCTA5 78840,44560,48,78840,4878840,44.56
ZCTA5 78860,23,48,78860,4878860,0.023
ZCTA5 78872,1637,48,78872,4878872,1.637
ZCTA5 78933,1220,48,78933,4878933,1.22
ZCTA5 78953,790,48,78953,4878953,0.79
ZCTA5 78954,1050,48,78954,4878954,1.05
ZCTA5 78021,318,48,78021,4878021,0.318
ZCTA5 78003,8888,48,78003,4878003,8.888
ZCTA5 78004,872,48,78004,4878004,0.872
ZCTA5 78012,311,48,78012,4878012,0.311
ZCTA5 78039,1613,48,78039,4878039,1.613
ZCTA5 78043,43252,48,78043,4878043,43.252
ZCTA5 78046,66697,48,78046,4878046,66.697
ZCTA5 78050,417,48,78050,4878050,0.417
ZCTA5 78055,1713,48,78055,4878055,1.713
ZCTA5 78070,15443,48,78070,4878070,15.443
ZCTA5 78851,25,48,78851,4878851,0.025
ZCTA5 78852,52635,48,78852,4878852,52.635
ZCTA5 78880,1806,48,78880,4878880,1.806
ZCTA5 78883,278,48,78883,4878883,0.278
ZCTA5 78949,666,48,78949,4878949,0.666
ZCTA5 78959,719,48,78959,4878959,0.719
ZCTA5 78744,33186,48,78744,4878744,33.186
ZCTA5 78748,41671,48,78748,4878748,41.671
ZCTA5 78829,1197,48,78829,4878829,1.197
ZCTA5 78830,825,48,78830,4878830,0.825
ZCTA5 78838,156,48,78838,4878838,0.156
ZCTA5 78756,7256,48,78756,4878756,7.256
ZCTA5 78140,2293,48,78140,4878140,2.293
ZCTA5 78221,34705,48,78221,4878221,34.705
ZCTA5 78357,2608,48,78357,4878357,2.608
ZCTA5 78570,28970,48,78570,4878570,28.97
ZCTA5 78654,16841,48,78654,4878654,16.841
ZCTA5 78028,36431,48,78028,4878028,36.431
ZCTA5 78101,5410,48,78101,4878101,5.41
ZCTA5 78102,24669,48,78102,4878102,24.669
ZCTA5 78119,4887,48,78119,4878119,4.887
ZCTA5 78152,2056,48,78152,4878152,2.056
ZCTA5 78154,26257,48,78154,4878154,26.257
ZCTA5 78160,4506,48,78160,4878160,4.506
ZCTA5 78164,2629,48,78164,4878164,2.629
ZCTA5 78204,9543,48,78204,4878204,9.543
ZCTA5 78212,25594,48,78212,4878212,25.594
ZCTA5 78215,2449,48,78215,4878215,2.449
ZCTA5 78217,25475,48,78217,4878217,25.475
ZCTA5 78237,35356,48,78237,4878237,35.356
ZCTA5 78240,43958,48,78240,4878240,43.958
ZCTA5 78249,44429,48,78249,4878249,44.429
ZCTA5 78363,26156,48,78363,4878363,26.156
ZCTA5 78393,1955,48,78393,4878393,1.955
ZCTA5 78415,37415,48,78415,4878415,37.415
ZCTA5 78417,3977,48,78417,4878417,3.977
ZCTA5 78504,47156,48,78504,4878504,47.156
ZCTA5 78545,572,48,78545,4878545,0.572
ZCTA5 78548,727,48,78548,4878548,0.727
ZCTA5 78565,112,48,78565,4878565,0.112
ZCTA5 78588,204,48,78588,4878588,0.204
ZCTA5 78594,1720,48,78594,4878594,1.72
ZCTA5 78602,22551,48,78602,4878602,22.551
ZCTA5 78607,41,48,78607,4878607,0.041
ZCTA5 78621,15031,48,78621,4878621,15.031
ZCTA5 78640,49015,48,78640,4878640,49.015
ZCTA5 78644,14420,48,78644,4878644,14.42
ZCTA5 78670,106,48,78670,4878670,0.106
ZCTA5 78731,22898,48,78731,4878731,22.898
ZCTA5 78734,17089,48,78734,4878734,17.089
ZCTA5 78741,36412,48,78741,4878741,36.412
ZCTA5 78746,25335,48,78746,4878746,25.335
ZCTA5 78613,64495,48,78613,4878613,64.495
ZCTA5 78615,1204,48,78615,4878615,1.204
ZCTA5 78623,746,48,78623,4878623,0.746
ZCTA5 78754,13368,48,78754,4878754,13.368
ZCTA5 78406,1860,48,78406,4878406,1.86
ZCTA5 78598,88,48,78598,4878598,0.088
ZCTA5 78657,5188,48,78657,4878657,5.188
ZCTA5 78536,215,48,78536,4878536,0.215
ZCTA5 78541,40901,48,78541,4878541,40.901
ZCTA5 78542,68278,48,78542,4878542,68.278
ZCTA5 78561,660,48,78561,4878561,0.66
ZCTA5 78564,207,48,78564,4878564,0.207
ZCTA5 78567,492,48,78567,4878567,0.492
ZCTA5 78573,36106,48,78573,4878573,36.106
ZCTA5 78574,59060,48,78574,4878574,59.06
ZCTA5 78585,291,48,78585,4878585,0.291
ZCTA5 78590,353,48,78590,4878590,0.353
ZCTA5 78591,303,48,78591,4878591,0.303
ZCTA5 78633,24616,48,78633,4878633,24.616
ZCTA5 78665,35388,48,78665,4878665,35.388
ZCTA5 78677,19,48,78677,4878677,0.019
ZCTA5 78712,633,48,78712,4878712,0.633
ZCTA5 78802,251,48,78802,4878802,0.251
ZCTA5 78843,468,48,78843,4878843,0.468
ZCTA5 78871,56,48,78871,4878871,0.056
ZCTA5 78931,253,48,78931,4878931,0.253
ZCTA5 78951,0,48,78951,4878951,0.0
ZCTA5 78069,5744,48,78069,4878069,5.744
ZCTA5 78132,26287,48,78132,4878132,26.287
ZCTA5 78732,14961,48,78732,4878732,14.961
ZCTA5 78833,1510,48,78833,4878833,1.51
ZCTA5 78218,25428,48,78218,4878218,25.428
ZCTA5 78583,6960,48,78583,4878583,6.96
ZCTA5 78608,443,48,78608,4878608,0.443
ZCTA5 78622,164,48,78622,4878622,0.164
ZCTA5 78557,8610,48,78557,4878557,8.61
ZCTA5 77962,3236,48,77962,4877962,3.236
ZCTA5 77968,3170,48,77968,4877968,3.17
ZCTA5 77971,997,48,77971,4877971,0.997
ZCTA5 77982,852,48,77982,4877982,0.852
ZCTA5 77086,17761,48,77086,4877086,17.761
ZCTA5 77464,171,48,77464,4877464,0.171
ZCTA5 77493,24710,48,77493,4877493,24.71
ZCTA5 77494,75615,48,77494,4877494,75.615
ZCTA5 77872,1793,48,77872,4877872,1.793
ZCTA5 77964,6750,48,77964,4877964,6.75
ZCTA5 77970,291,48,77970,4877970,0.291
ZCTA5 77974,338,48,77974,4877974,0.338
ZCTA5 77977,524,48,77977,4877977,0.524
ZCTA5 77984,3639,48,77984,4877984,3.639
ZCTA5 77991,307,48,77991,4877991,0.307
ZCTA5 77994,354,48,77994,4877994,0.354
ZCTA5 77015,41239,48,77015,4877015,41.239
ZCTA5 77022,19812,48,77022,4877022,19.812
ZCTA5 77026,8820,48,77026,4877026,8.82
ZCTA5 77027,13083,48,77027,4877027,13.083
ZCTA5 77047,8253,48,77047,4877047,8.253
ZCTA5 77005,23028,48,77005,4877005,23.028
ZCTA5 77007,28502,48,77007,4877007,28.502
ZCTA5 77017,21462,48,77017,4877017,21.462
ZCTA5 77019,16788,48,77019,4877019,16.788
ZCTA5 77378,13554,48,77378,4877378,13.554
ZCTA5 77356,24468,48,77356,4877356,24.468
ZCTA5 77357,21847,48,77357,4877357,21.847
ZCTA5 77359,475,48,77359,4877359,0.475
ZCTA5 77382,34311,48,77382,4877382,34.311
ZCTA5 77396,28614,48,77396,4877396,28.614
ZCTA5 77419,1312,48,77419,4877419,1.312
ZCTA5 77428,0,48,77428,4877428,0.0
ZCTA5 77432,103,48,77432,4877432,0.103
ZCTA5 77435,3825,48,77435,4877435,3.825
ZCTA5 77441,9093,48,77441,4877441,9.093
ZCTA5 77447,11997,48,77447,4877447,11.997
ZCTA5 77025,17177,48,77025,4877025,17.177
ZCTA5 77038,21396,48,77038,4877038,21.396
ZCTA5 77039,24550,48,77039,4877039,24.55
ZCTA5 77040,32266,48,77040,4877040,32.266
ZCTA5 77057,29718,48,77057,4877057,29.718
ZCTA5 77060,33239,48,77060,4877060,33.239
ZCTA5 77067,14931,48,77067,4877067,14.931
ZCTA5 77068,6077,48,77068,4877068,6.077
ZCTA5 77077,34969,48,77077,4877077,34.969
ZCTA5 77303,18242,48,77303,4877303,18.242
ZCTA5 77335,2374,48,77335,4877335,2.374
ZCTA5 77368,53,48,77368,4877368,0.053
ZCTA5 77381,32684,48,77381,4877381,32.684
ZCTA5 77385,21233,48,77385,4877385,21.233
ZCTA5 79901,7292,48,79901,4879901,7.292
ZCTA5 79707,32899,48,79707,4879707,32.899
ZCTA5 79762,36314,48,79762,4879762,36.314
ZCTA5 79092,972,48,79092,4879092,0.972
ZCTA5 79366,1011,48,79366,4879366,1.011
ZCTA5 79377,229,48,79377,4879377,0.229
ZCTA5 79381,1375,48,79381,4879381,1.375
ZCTA5 79360,15149,48,79360,4879360,15.149
ZCTA5 79713,348,48,79713,4879713,0.348
ZCTA5 79733,203,48,79733,4879733,0.203
ZCTA5 79738,256,48,79738,4879738,0.256
ZCTA5 79855,1748,48,79855,4879855,1.748
ZCTA5 76707,9098,48,76707,4876707,9.098
ZCTA5 76827,391,48,76827,4876827,0.391
ZCTA5 76831,36,48,76831,4876831,0.036
ZCTA5 76834,5034,48,76834,4876834,5.034
ZCTA5 76837,3111,48,76837,4876837,3.111
ZCTA5 76845,249,48,76845,4876845,0.249
ZCTA5 76856,3166,48,76856,4876856,3.166
ZCTA5 76858,226,48,76858,4876858,0.226
ZCTA5 76009,18962,48,76009,4876009,18.962
ZCTA5 76031,15663,48,76031,4876031,15.663
ZCTA5 76036,19483,48,76036,4876036,19.483
ZCTA5 76302,10130,48,76302,4876302,10.13
ZCTA5 76308,15753,48,76308,4876308,15.753
ZCTA5 76370,221,48,76370,4876370,0.221
ZCTA5 76380,3383,48,76380,4876380,3.383
ZCTA5 76424,8065,48,76424,4876424,8.065
ZCTA5 76442,7353,48,76442,4876442,7.353
ZCTA5 76444,3372,48,76444,4876444,3.372
ZCTA5 76445,165,48,76445,4876445,0.165
ZCTA5 76449,2422,48,76449,4876449,2.422
ZCTA5 76450,12163,48,76450,4876450,12.163
ZCTA5 78614,451,48,78614,4878614,0.451
ZCTA5 78617,12242,48,78617,4878617,12.242
ZCTA5 78631,2807,48,78631,4878631,2.807
ZCTA5 78635,464,48,78635,4878635,0.464
ZCTA5 78656,2029,48,78656,4878656,2.029
ZCTA5 78663,749,48,78663,4878663,0.749
ZCTA5 78722,5584,48,78722,4878722,5.584
ZCTA5 78664,46500,48,78664,4878664,46.5
ZCTA5 78232,32524,48,78232,4878232,32.524
ZCTA5 78235,842,48,78235,4878235,0.842
ZCTA5 78238,20940,48,78238,4878238,20.94
ZCTA5 78245,59445,48,78245,4878245,59.445
ZCTA5 78247,45383,48,78247,4878247,45.383
ZCTA5 78253,33996,48,78253,4878253,33.996
ZCTA5 78256,8706,48,78256,4878256,8.706
ZCTA5 78259,21096,48,78259,4878259,21.096
ZCTA5 78260,23910,48,78260,4878260,23.91
ZCTA5 78339,330,48,78339,4878339,0.33
ZCTA5 78359,1933,48,78359,4878359,1.933
ZCTA5 78361,5326,48,78361,4878361,5.326
ZCTA5 78369,393,48,78369,4878369,0.393
ZCTA5 78370,4577,48,78370,4878370,4.577
ZCTA5 78373,3946,48,78373,4878373,3.946
ZCTA5 78377,2622,48,78377,4878377,2.622
ZCTA5 78382,19292,48,78382,4878382,19.292
ZCTA5 78385,501,48,78385,4878385,0.501
ZCTA5 78002,6541,48,78002,4878002,6.541
ZCTA5 78017,3970,48,78017,4878017,3.97
ZCTA5 78001,0,48,78001,4878001,0.0
ZCTA5 78007,187,48,78007,4878007,0.187
ZCTA5 78011,1774,48,78011,4878011,1.774
ZCTA5 78016,9342,48,78016,4878016,9.342
ZCTA5 78076,12302,48,78076,4878076,12.302
ZCTA5 78947,4420,48,78947,4878947,4.42
ZCTA5 78948,518,48,78948,4878948,0.518
ZCTA5 78957,7480,48,78957,4878957,7.48
ZCTA5 78962,4182,48,78962,4878962,4.182
ZCTA5 78075,206,48,78075,4878075,0.206
ZCTA5 78117,399,48,78117,4878117,0.399
ZCTA5 78121,12234,48,78121,4878121,12.234
ZCTA5 78155,35198,48,78155,4878155,35.198
ZCTA5 78660,59056,48,78660,4878660,59.056
ZCTA5 78703,18214,48,78703,4878703,18.214
ZCTA5 78721,7154,48,78721,4878721,7.154
ZCTA5 78726,9952,48,78726,4878726,9.952
ZCTA5 78704,42676,48,78704,4878704,42.676
ZCTA5 78725,3518,48,78725,4878725,3.518
ZCTA5 78739,16693,48,78739,4878739,16.693
ZCTA5 78742,601,48,78742,4878742,0.601
ZCTA5 78834,7483,48,78834,4878834,7.483
ZCTA5 78006,30235,48,78006,4878006,30.235
ZCTA5 78008,169,48,78008,4878008,0.169
ZCTA5 78375,2653,48,78375,4878375,2.653
ZCTA5 78340,351,48,78340,4878340,0.351
ZCTA5 78371,260,48,78371,4878371,0.26
ZCTA5 78228,56063,48,78228,4878228,56.063
ZCTA5 78231,7744,48,78231,4878231,7.744
ZCTA5 78236,4140,48,78236,4878236,4.14
ZCTA5 78226,5961,48,78226,4878226,5.961
ZCTA5 78223,46257,48,78223,4878223,46.257
ZCTA5 78225,12143,48,78225,4878225,12.143
ZCTA5 78227,42259,48,78227,4878227,42.259
ZCTA5 78219,9467,48,78219,4878219,9.467
ZCTA5 76685,14,48,76685,4876685,0.014
ZCTA5 76701,1587,48,76701,4876701,1.587
ZCTA5 76712,21411,48,76712,4876712,21.411
ZCTA5 76823,2637,48,76823,4876823,2.637
ZCTA5 76859,1604,48,76859,4876859,1.604
ZCTA5 76861,1893,48,76861,4876861,1.893
ZCTA5 76864,803,48,76864,4876864,0.803
ZCTA5 76884,144,48,76884,4876884,0.144
ZCTA5 76888,129,48,76888,4876888,0.129
ZCTA5 76936,1871,48,76936,4876936,1.871
ZCTA5 76065,31856,48,76065,4876065,31.856
ZCTA5 76067,18325,48,76067,4876067,18.325
ZCTA5 76660,483,48,76660,4876660,0.483
ZCTA5 76667,7810,48,76667,4876667,7.81
ZCTA5 76708,21286,48,76708,4876708,21.286
ZCTA5 76848,42,48,76848,4876848,0.042
ZCTA5 76854,263,48,76854,4876854,0.263
ZCTA5 76869,88,48,76869,4876869,0.088
ZCTA5 76870,220,48,76870,4876870,0.22
ZCTA5 76872,820,48,76872,4876872,0.82
ZCTA5 76933,1080,48,76933,4876933,1.08
ZCTA5 76949,4,48,76949,4876949,0.004
ZCTA5 76040,18968,48,76040,4876040,18.968
ZCTA5 76048,22605,48,76048,4876048,22.605
ZCTA5 76077,300,48,76077,4876077,0.3
ZCTA5 76093,1735,48,76093,4876093,1.735
ZCTA5 76104,7745,48,76104,4876104,7.745
ZCTA5 76109,20263,48,76109,4876109,20.263
ZCTA5 76117,22708,48,76117,4876117,22.708
ZCTA5 76134,14926,48,76134,4876134,14.926
ZCTA5 76137,41620,48,76137,4876137,41.62
ZCTA5 76179,48482,48,76179,4876179,48.482
ZCTA5 76180,27894,48,76180,4876180,27.894
ZCTA5 76240,24700,48,76240,4876240,24.7
ZCTA5 76272,4055,48,76272,4876272,4.055
ZCTA5 76443,2016,48,76443,4876443,2.016
ZCTA5 76446,6653,48,76446,4876446,6.653
ZCTA5 76454,1494,48,76454,4876454,1.494
ZCTA5 76459,241,48,76459,4876459,0.241
ZCTA5 76463,375,48,76463,4876463,0.375
ZCTA5 76466,244,48,76466,4876466,0.244
ZCTA5 76475,854,48,76475,4876475,0.854
ZCTA5 76486,1021,48,76486,4876486,1.021
ZCTA5 76513,31917,48,76513,4876513,31.917
ZCTA5 76518,1572,48,76518,4876518,1.572
ZCTA5 76519,293,48,76519,4876519,0.293
ZCTA5 76570,2400,48,76570,4876570,2.4
ZCTA5 76571,7350,48,76571,4876571,7.35
ZCTA5 76640,2852,48,76640,4876640,2.852
ZCTA5 76642,5055,48,76642,4876642,5.055
ZCTA5 76671,1646,48,76671,4876671,1.646
ZCTA5 76801,22681,48,76801,4876801,22.681
ZCTA5 76689,3231,48,76689,4876689,3.231
ZCTA5 76691,6192,48,76691,4876691,6.192
ZCTA5 76462,3266,48,76462,4876462,3.266
ZCTA5 76464,525,48,76464,4876464,0.525
ZCTA5 76476,2592,48,76476,4876476,2.592
ZCTA5 76511,2168,48,76511,4876511,2.168
ZCTA5 78730,7963,48,78730,4878730,7.963
ZCTA5 78733,6950,48,78733,4878733,6.95
ZCTA5 78751,13168,48,78751,4878751,13.168
ZCTA5 78828,81,48,78828,4878828,0.081
ZCTA5 78572,71889,48,78572,4878572,71.889
ZCTA5 78582,40227,48,78582,4878582,40.227
ZCTA5 78592,744,48,78592,4878592,0.744
ZCTA5 78597,2772,48,78597,4878597,2.772
ZCTA5 78609,2014,48,78609,4878609,2.014
ZCTA5 78610,29990,48,78610,4878610,29.99
ZCTA5 78612,8951,48,78612,4878612,8.951
ZCTA5 78616,6985,48,78616,4878616,6.985
ZCTA5 78879,137,48,78879,4878879,0.137
ZCTA5 78886,379,48,78886,4878886,0.379
ZCTA5 78940,2291,48,78940,4878940,2.291
ZCTA5 78669,11188,48,78669,4878669,11.188
ZCTA5 78701,7990,48,78701,4878701,7.99
ZCTA5 78735,15436,48,78735,4878735,15.436
ZCTA5 78752,12814,48,78752,4878752,12.814
ZCTA5 78758,31347,48,78758,4878758,31.347
ZCTA5 78801,19861,48,78801,4878801,19.861
ZCTA5 78850,1286,48,78850,4878850,1.286
ZCTA5 78873,1900,48,78873,4878873,1.9
ZCTA5 78942,6330,48,78942,4878942,6.33
ZCTA5 78956,4837,48,78956,4878956,4.837
ZCTA5 78005,651,48,78005,4878005,0.651
ZCTA5 78013,5409,48,78013,4878013,5.409
ZCTA5 78201,41402,48,78201,4878201,41.402
ZCTA5 78202,5521,48,78202,4878202,5.521
ZCTA5 78211,29071,48,78211,4878211,29.071
ZCTA5 78230,37131,48,78230,4878230,37.131
ZCTA5 78520,60295,48,78520,4878520,60.295
ZCTA5 78401,4808,48,78401,4878401,4.808
ZCTA5 78407,2362,48,78407,4878407,2.362
ZCTA5 78516,32934,48,78516,4878516,32.934
ZCTA5 78549,797,48,78549,4878549,0.797
ZCTA5 78552,35064,48,78552,4878552,35.064
ZCTA5 78558,957,48,78558,4878558,0.957
ZCTA5 78559,11911,48,78559,4878559,11.911
ZCTA5 78161,642,48,78161,4878161,0.642
ZCTA5 78203,3759,48,78203,4878203,3.759
ZCTA5 78210,26257,48,78210,4878210,26.257
ZCTA5 78213,38401,48,78213,4878213,38.401
ZCTA5 78222,17771,48,78222,4878222,17.771
ZCTA5 78234,3723,48,78234,4878234,3.723
ZCTA5 78250,49274,48,78250,4878250,49.274
ZCTA5 78257,5239,48,78257,4878257,5.239
ZCTA5 78338,51,48,78338,4878338,0.051
ZCTA5 78343,3960,48,78343,4878343,3.96
ZCTA5 78355,6454,48,78355,4878355,6.454
ZCTA5 78380,23474,48,78380,4878380,23.474
ZCTA5 78390,4974,48,78390,4878390,4.974
ZCTA5 78402,199,48,78402,4878402,0.199
ZCTA5 78405,13966,48,78405,4878405,13.966
ZCTA5 78411,23435,48,78411,4878411,23.435
ZCTA5 78372,6005,48,78372,4878372,6.005
ZCTA5 78376,627,48,78376,4878376,0.627
ZCTA5 78379,1399,48,78379,4878379,1.399
ZCTA5 78383,3830,48,78383,4878383,3.83
ZCTA5 78624,19967,48,78624,4878624,19.967
ZCTA5 78634,23835,48,78634,4878634,23.835
ZCTA5 78659,2985,48,78659,4878659,2.985
ZCTA5 78642,10878,48,78642,4878642,10.878
ZCTA5 78626,28948,48,78626,4878626,28.948
ZCTA5 78632,697,48,78632,4878632,0.697
ZCTA5 78636,3353,48,78636,4878636,3.353
ZCTA5 78643,5351,48,78643,4878643,5.351
ZCTA5 78652,4882,48,78652,4878652,4.882
ZCTA5 78681,44249,48,78681,4878681,44.249
ZCTA5 78702,16875,48,78702,4878702,16.875
ZCTA5 78745,54003,48,78745,4878745,54.003
ZCTA5 78946,804,48,78946,4878946,0.804
ZCTA5 78374,16730,48,78374,4878374,16.73
ZCTA5 78009,7896,48,78009,4878009,7.896
ZCTA5 78066,640,48,78066,4878066,0.64
ZCTA5 78595,5944,48,78595,4878595,5.944
ZCTA5 78672,1173,48,78672,4878672,1.173
ZCTA5 78109,22917,48,78109,4878109,22.917
ZCTA5 78029,0,48,78029,4878029,0.0
ZCTA5 78044,456,48,78044,4878044,0.456
ZCTA5 78060,115,48,78060,4878060,0.115
ZCTA5 78104,69,48,78104,4878104,0.069
ZCTA5 78150,27,48,78150,4878150,0.027
ZCTA5 78162,399,48,78162,4878162,0.399
ZCTA5 78243,321,48,78243,4878243,0.321
ZCTA5 78335,0,48,78335,4878335,0.0
ZCTA5 78341,1928,48,78341,4878341,1.928
ZCTA5 78342,427,48,78342,4878342,0.427
ZCTA5 78419,555,48,78419,4878419,0.555
ZCTA5 78535,738,48,78535,4878535,0.738
ZCTA5 78063,8446,48,78063,4878063,8.446
ZCTA5 78057,529,48,78057,4878057,0.529
ZCTA5 78058,923,48,78058,4878058,0.923
ZCTA5 78113,2930,48,78113,4878113,2.93
ZCTA5 78122,357,48,78122,4878122,0.357
ZCTA5 78123,1953,48,78123,4878123,1.953
ZCTA5 78125,78,48,78125,4878125,0.078
ZCTA5 78141,398,48,78141,4878141,0.398
ZCTA5 78143,249,48,78143,4878143,0.249
ZCTA5 78144,43,48,78144,4878144,0.043
ZCTA5 78163,9681,48,78163,4878163,9.681
ZCTA5 78205,1065,48,78205,4878205,1.065
ZCTA5 78208,2957,48,78208,4878208,2.957
ZCTA5 78209,37897,48,78209,4878209,37.897
ZCTA5 78216,34253,48,78216,4878216,34.253
ZCTA5 76111,15409,48,76111,4876111,15.409
ZCTA5 76112,18644,48,76112,4876112,18.644
ZCTA5 76118,11421,48,76118,4876118,11.421
ZCTA5 76205,16438,48,76205,4876205,16.438
ZCTA5 76230,9172,48,76230,4876230,9.172
ZCTA5 76239,1171,48,76239,4876239,1.171
ZCTA5 76245,1987,48,76245,4876245,1.987
ZCTA5 76432,1141,48,76432,4876432,1.141
ZCTA5 76460,348,48,76460,4876460,0.348
